patent_id,application_number,title,abstract,inventors,assignee,status,filing_date,url,source_query,last_updated_utc,llm_summary,pmid,journal,pubdate,year,month,day,authors,rochester_authors,affiliations,authors_display
15254849,15254849,MELAMPOMAGNOLIDE B DERIVATIVES,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2016-09-01,https://patentcenter.uspto.gov/applications/15254849,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15254849,USPTO Patent Application - Assignee unavailable,"Sep 01, 2016",2016,Sep,1,,,,
15246189,15246189,VESICULAR STOMATITIS VIRUSES,No abstract available.,,Assignee unavailable,Patented Case,2016-08-24,https://patentcenter.uspto.gov/applications/15246189,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15246189,USPTO Patent Application - Assignee unavailable,"Aug 24, 2016",2016,Aug,24,,,,
15119185,15119185,MULTISTATE REGISTER HAVING A FLIP FLOP AND MULTIPLE MEMRISTIVE DEVICES,No abstract available.,,Assignee unavailable,Patented Case,2016-08-16,https://patentcenter.uspto.gov/applications/15119185,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15119185,USPTO Patent Application - Assignee unavailable,"Aug 16, 2016",2016,Aug,16,,,,
15232429,15232429,NATRIURETIC POLYPEPTIDES,No abstract available.,,Assignee unavailable,Patented Case,2016-08-09,https://patentcenter.uspto.gov/applications/15232429,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15232429,USPTO Patent Application - Assignee unavailable,"Aug 09, 2016",2016,Aug,9,,,,
15229818,15229818,RESISTIVE MEMORY ACCELERATOR,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2016-08-05,https://patentcenter.uspto.gov/applications/15229818,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15229818,USPTO Patent Application - Assignee unavailable,"Aug 05, 2016",2016,Aug,5,,,,
15211393,15211393,METHODS FOR PRODUCING BUTANOL,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2016-07-15,https://patentcenter.uspto.gov/applications/15211393,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15211393,USPTO Patent Application - Assignee unavailable,"Jul 15, 2016",2016,Jul,15,,,,
15191781,15191781,"Apparatus, System and Method for Compact Mobile Fuel Cell System",No abstract available.,,Assignee unavailable,Patented Case,2016-06-24,https://patentcenter.uspto.gov/applications/15191781,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15191781,USPTO Patent Application - Assignee unavailable,"Jun 24, 2016",2016,Jun,24,,,,
15190534,15190534,"Apparatus, System and Method for Medical Analyses of Seated Individual",No abstract available.,,Assignee unavailable,Patented Case,2016-06-23,https://patentcenter.uspto.gov/applications/15190534,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15190534,USPTO Patent Application - Assignee unavailable,"Jun 23, 2016",2016,Jun,23,,,,
15107387,15107387,METHODS AND COMPOSITIONS FOR RIBOSOMAL SYNTHESIS OF MACROCYCLIC PEPTIDES,No abstract available.,,Assignee unavailable,Patented Case,2016-06-22,https://patentcenter.uspto.gov/applications/15107387,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15107387,USPTO Patent Application - Assignee unavailable,"Jun 22, 2016",2016,Jun,22,,,,
15187471,15187471,"TREATING GLAUCOMA, CARDIOVASCULAR DISEASES, AND RENAL DISEASES",No abstract available.,,Assignee unavailable,Patented Case,2016-06-20,https://patentcenter.uspto.gov/applications/15187471,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15187471,USPTO Patent Application - Assignee unavailable,"Jun 20, 2016",2016,Jun,20,,,,
15104104,15104104,PASSIVE IMMUNIZATION FOR STAPHYLOCOCCUS INFECTIONS,No abstract available.,,Assignee unavailable,Patented Case,2016-06-13,https://patentcenter.uspto.gov/applications/15104104,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15104104,USPTO Patent Application - Assignee unavailable,"Jun 13, 2016",2016,Jun,13,,,,
15177949,15177949,METHOD AND APPARATUS FOR CONE BEAM BREAST CT IMAGE-BASED COMPUTER-AIDED DETECTION AND DIAGNOSIS,No abstract available.,,Assignee unavailable,Patented Case,2016-06-09,https://patentcenter.uspto.gov/applications/15177949,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15177949,USPTO Patent Application - Assignee unavailable,"Jun 09, 2016",2016,Jun,9,,,,
15172355,15172355,"SUBSTITUTED PYRROLO[2,3-b]PYRIDINES AS MLK INHIBITORS",No abstract available.,,Assignee unavailable,Patented Case,2016-06-03,https://patentcenter.uspto.gov/applications/15172355,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15172355,USPTO Patent Application - Assignee unavailable,"Jun 03, 2016",2016,Jun,3,,,,
15168015,15168015,AN IMAGING SPECTROMETER DESIGN TOOL FOR EVALUATING FREEFORM OPTICS,No abstract available.,,Assignee unavailable,Patented Case,2016-05-28,https://patentcenter.uspto.gov/applications/15168015,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15168015,USPTO Patent Application - Assignee unavailable,"May 28, 2016",2016,May,28,,,,
15159949,15159949,METHOD AND APPARATUS FOR TRAINING MEMRISTIVE LEARNING SYSTEMS,No abstract available.,,Assignee unavailable,Patented Case,2016-05-20,https://patentcenter.uspto.gov/applications/15159949,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15159949,USPTO Patent Application - Assignee unavailable,"May 20, 2016",2016,May,20,,,,
15158803,15158803,SYSTEM AND METHOD FOR MULTI-SCALE CLOSED-LOOP EYE TRACKING WITH REAL-TIME IMAGE MONTAGING,No abstract available.,,Assignee unavailable,Patented Case,2016-05-19,https://patentcenter.uspto.gov/applications/15158803,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15158803,USPTO Patent Application - Assignee unavailable,"May 19, 2016",2016,May,19,,,,
15136064,15136064,SYSTEMS AND METHODS FOR NAVIGATING A CATHETER AND DELIVERING A NEEDLE,No abstract available.,,Assignee unavailable,Patented Case,2016-04-22,https://patentcenter.uspto.gov/applications/15136064,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15136064,USPTO Patent Application - Assignee unavailable,"Apr 22, 2016",2016,Apr,22,,,,
15135832,15135832,ENHANCING T CELL ACTIVATION USING ALTERED MHC-PEPTIDE LIGANDS,No abstract available.,,Assignee unavailable,Patented Case,2016-04-22,https://patentcenter.uspto.gov/applications/15135832,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15135832,USPTO Patent Application - Assignee unavailable,"Apr 22, 2016",2016,Apr,22,,,,
15134976,15134976,BIOMARKERS FOR MEMORY LOSS,No abstract available.,,Assignee unavailable,Patented Case,2016-04-21,https://patentcenter.uspto.gov/applications/15134976,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15134976,USPTO Patent Application - Assignee unavailable,"Apr 21, 2016",2016,Apr,21,,,,
15134581,15134581,METHOD AND APPARATUS OF SPECTRAL DIFFERENTIAL PHASE-CONTRAST CONE-BEAM CT AND HYBRID CONE-BEAM CT,No abstract available.,,Assignee unavailable,Patented Case,2016-04-21,https://patentcenter.uspto.gov/applications/15134581,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15134581,USPTO Patent Application - Assignee unavailable,"Apr 21, 2016",2016,Apr,21,,,,
15130208,15130208,METHODS FOR DEPOSITING A MONOLAYER ON A SUBSTRATE,No abstract available.,,Assignee unavailable,Patented Case,2016-04-15,https://patentcenter.uspto.gov/applications/15130208,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15130208,USPTO Patent Application - Assignee unavailable,"Apr 15, 2016",2016,Apr,15,,,,
15130074,15130074,Event Dosimeter Device and Methods Thereof,No abstract available.,,Assignee unavailable,Patented Case,2016-04-15,https://patentcenter.uspto.gov/applications/15130074,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15130074,USPTO Patent Application - Assignee unavailable,"Apr 15, 2016",2016,Apr,15,,,,
15097040,15097040,METHOD OF IMAGING MULTIPLE RETINAL STRUCTURES,No abstract available.,,Assignee unavailable,Patented Case,2016-04-12,https://patentcenter.uspto.gov/applications/15097040,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15097040,USPTO Patent Application - Assignee unavailable,"Apr 12, 2016",2016,Apr,12,,,,
15028370,15028370,"CHIPS, DETECTION SYSTEMS, AND METHODS FOR MULTIPLEX PNEUMOCOCCUS SEROLOGY",No abstract available.,,Assignee unavailable,Patented Case,2016-04-08,https://patentcenter.uspto.gov/applications/15028370,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15028370,USPTO Patent Application - Assignee unavailable,"Apr 08, 2016",2016,Apr,8,,,,
15089588,15089588,Chronic Wound Dressing with Added Anti-Scar Compound,No abstract available.,,Assignee unavailable,Patented Case,2016-04-04,https://patentcenter.uspto.gov/applications/15089588,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15089588,USPTO Patent Application - Assignee unavailable,"Apr 04, 2016",2016,Apr,4,,,,
15080196,15080196,APPLICATOR SYSTEMS FOR MOUNTING STRIP-LIKE FITMENTS TO FLEXIBLE PACKAGING,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2016-03-24,https://patentcenter.uspto.gov/applications/15080196,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15080196,USPTO Patent Application - Assignee unavailable,"Mar 24, 2016",2016,Mar,24,,,,
15078835,15078835,ASSESSING RENAL STRUCTURAL ALTERATIONS AND OUTCOMES,No abstract available.,,Assignee unavailable,Patented Case,2016-03-23,https://patentcenter.uspto.gov/applications/15078835,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15078835,USPTO Patent Application - Assignee unavailable,"Mar 23, 2016",2016,Mar,23,,,,
15067521,15067521,THZ RADIATION DETECTION IN STANDARD CMOS TECHNOLOGIES BASED ON THERMIONIC EMISSION,No abstract available.,,Assignee unavailable,Patented Case,2016-03-11,https://patentcenter.uspto.gov/applications/15067521,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15067521,USPTO Patent Application - Assignee unavailable,"Mar 11, 2016",2016,Mar,11,,,,
15062061,15062061,"Catheter Detection, Tracking And Virtual Image Reconstruction",No abstract available.,,Assignee unavailable,Patented Case,2016-03-05,https://patentcenter.uspto.gov/applications/15062061,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15062061,USPTO Patent Application - Assignee unavailable,"Mar 05, 2016",2016,Mar,5,,,,
15061727,15061727,METHODS OF TREATING THYROID EYE DISEASE,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2016-03-04,https://patentcenter.uspto.gov/applications/15061727,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15061727,USPTO Patent Application - Assignee unavailable,"Mar 04, 2016",2016,Mar,4,,,,
15055203,15055203,Transmetalation Methods for the Synthesis of PET and SPECT Imaging Agents,No abstract available.,,Assignee unavailable,Patented Case,2016-02-26,https://patentcenter.uspto.gov/applications/15055203,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15055203,USPTO Patent Application - Assignee unavailable,"Feb 26, 2016",2016,Feb,26,,,,
15046724,15046724,CONTEXT-DEPENDENT PIANO MUSIC TRANSCRIPTION WITH CONVOLUTIONAL SPARSE CODING,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2016-02-18,https://patentcenter.uspto.gov/applications/15046724,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15046724,USPTO Patent Application - Assignee unavailable,"Feb 18, 2016",2016,Feb,18,,,,
14912098,14912098,DESIGNED PEPTIDES FOR TIGHT JUNCTION BARRIER MODULATION,No abstract available.,,Assignee unavailable,Patented Case,2016-02-15,https://patentcenter.uspto.gov/applications/14912098,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14912098,USPTO Patent Application - Assignee unavailable,"Feb 15, 2016",2016,Feb,15,,,,
29554445,29554445,FLIP TOP CAP,No abstract available.,,Assignee unavailable,Patented Case,2016-02-11,https://patentcenter.uspto.gov/applications/29554445,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,29554445,USPTO Patent Application - Assignee unavailable,"Feb 11, 2016",2016,Feb,11,,,,
29554441,29554441,FLIP TOP CAP,No abstract available.,,Assignee unavailable,Patented Case,2016-02-11,https://patentcenter.uspto.gov/applications/29554441,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,29554441,USPTO Patent Application - Assignee unavailable,"Feb 11, 2016",2016,Feb,11,,,,
15000833,15000833,Photocrosslinkable Poly(Caprolactone Fumarate),No abstract available.,,Assignee unavailable,Patented Case,2016-01-19,https://patentcenter.uspto.gov/applications/15000833,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15000833,USPTO Patent Application - Assignee unavailable,"Jan 19, 2016",2016,Jan,19,,,,
14905320,14905320,ATTENUATED INFLUENZA VACCINES AND USES THEREOF,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2016-01-15,https://patentcenter.uspto.gov/applications/14905320,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14905320,USPTO Patent Application - Assignee unavailable,"Jan 15, 2016",2016,Jan,15,,,,
14996111,14996111,Enhanced Algorithm for the Detection of Eye Motion from Fundus Images,No abstract available.,,Assignee unavailable,Patented Case,2016-01-14,https://patentcenter.uspto.gov/applications/14996111,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14996111,USPTO Patent Application - Assignee unavailable,"Jan 14, 2016",2016,Jan,14,,,,
14903165,14903165,"HIGH NUMERICAL APERTURE OPTOMECHANICAL SCANNER FOR LAYERED GRADIENT INDEX MICROLENSES, METHODS, AND APPLICATIONS",No abstract available.,,Assignee unavailable,Patented Case,2016-01-06,https://patentcenter.uspto.gov/applications/14903165,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14903165,USPTO Patent Application - Assignee unavailable,"Jan 06, 2016",2016,Jan,6,,,,
14902744,14902744,PET IMAGING OF ZINC TRANSPORT,No abstract available.,,Assignee unavailable,Patented Case,2016-01-04,https://patentcenter.uspto.gov/applications/14902744,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14902744,USPTO Patent Application - Assignee unavailable,"Jan 04, 2016",2016,Jan,4,,,,
14983075,14983075,"Imaging of Meningiomas Using Phenylbenzothiazole, Stilbene, or Biphenylalkyne Derivatives",No abstract available.,,Assignee unavailable,Patented Case,2015-12-29,https://patentcenter.uspto.gov/applications/14983075,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14983075,USPTO Patent Application - Assignee unavailable,"Dec 29, 2015",2015,Dec,29,,,,
